TimeGenerated [UTC],DeviceName,ActionType,AccountName,RemoteIP,login_count
"4/1/2025, 3:39:24.768 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:39:26.898 AM",windows-target-1,LogonFailed,guvue42a,REDACTED IP,1
"4/1/2025, 3:39:28.054 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:39:41.918 AM",windows-target-1,LogonFailed,user,REDACTED IP,1
"4/1/2025, 3:43:07.952 AM",windows-target-1,LogonFailed,huttova,REDACTED IP,1
"4/1/2025, 3:43:09.324 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:14.591 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:20.579 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:26.663 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:29.015 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:29.756 AM",windows-target-1,LogonFailed,polak,REDACTED IP,1
"4/1/2025, 3:43:30.895 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:31.474 AM",windows-target-1,LogonFailed,mangtha,REDACTED IP,1
"4/1/2025, 3:43:34.682 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:35.247 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:37.570 AM",windows-target-1,LogonFailed,test,REDACTED IP,1
"4/1/2025, 3:43:37.888 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:40.292 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:41.349 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:41.838 AM",windows-target-1,LogonFailed,salisbury,REDACTED IP,1
"4/1/2025, 3:43:42.172 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:42.196 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:44.011 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:44.250 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:45.865 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:47.696 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:43:47.954 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:49.978 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:52.103 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:43:53.109 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:32:55.021 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:32:55.383 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:32:56.329 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:32:56.394 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:32:56.966 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:32:58.847 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:32:59.461 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:00.927 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:00.960 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:01.257 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:03.225 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:03.585 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:04.391 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:04.410 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:05.678 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:06.666 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:06.708 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:07.037 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:10.448 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:10.448 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:11.549 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:11.896 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:12.475 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:12.680 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:12.799 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:13.566 AM",windows-target-1,LogonFailed,jobs,REDACTED IP,1
"3/30/2025, 3:33:15.126 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:15.285 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:17.229 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:17.515 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:17.777 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:18.026 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:19.489 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:19.567 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:20.031 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:20.172 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:20.954 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:20.957 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:22.311 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:23.280 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:33:23.524 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:33:25.402 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:37:54.101 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:37:54.923 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:37:54.923 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:37:56.110 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:37:57.811 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:37:58.113 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:37:58.116 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:37:59.397 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:02.092 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:38:02.092 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:03.887 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:03.901 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:04.366 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:04.792 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:05.242 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:05.383 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:06.039 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:06.040 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:38:06.208 AM",windows-target-1,LogonFailed,theodore,REDACTED IP,1
"3/30/2025, 3:38:08.143 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:08.407 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:38:08.421 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:09.864 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:10.072 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:10.237 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:38:10.974 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:10.974 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:38:12.924 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:12.930 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:38:13.461 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:38:14.013 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:38:15.812 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:52.771 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:52.835 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:53.500 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:55.141 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:56.350 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:56.973 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:57.792 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:58.419 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:42:58.498 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:59.377 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:42:59.707 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:01.015 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:43:01.459 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/30/2025, 3:43:01.539 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:01.591 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:04.887 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:06.950 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:09.520 AM",windows-target-1,LogonFailed,harvey,REDACTED IP,1
"3/30/2025, 3:43:09.637 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:19.216 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:19.541 AM",windows-target-1,LogonFailed,user,REDACTED IP,1
"3/30/2025, 3:43:21.825 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:23.122 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:23.500 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:23.576 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/30/2025, 3:43:25.960 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
